ID,Rotacion,Edad,Hijos,año_contrato,Turno_R6D__01,Turno_RG1_2T,Turno_RG1_3T,Turno_RG2_2T,Turno_RG2_3T,Turno_RG3_3T,Turno_T_CENT,Contrato_Contrato Temporal,Contrato_Indeterminado,Contrato_Contrato Temporal.1,Contrato_Indeterminado.1,Funcion_Go-Electric,Funcion_Portavoz,Funcion_Representante Sindical,Funcion_Trabajador,Genero_Femenino,Genero_Masculino
400914,True,39,2,2030,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True
400914,True,39,2,2030,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True
400914,True,39,2,2030,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True
400914,True,39,2,2030,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True
400914,True,39,2,2030,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True
400914,True,39,2,2030,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True
400914,True,39,2,2030,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True
400914,True,39,2,2030,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True
400914,True,39,2,2030,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True
400914,True,39,2,2030,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True
400914,True,39,2,2030,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True
400914,True,39,2,2030,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True
400914,True,39,2,2030,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True
400914,True,39,2,2030,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True
400914,True,39,2,2030,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True
400914,True,39,2,2030,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True
400914,True,39,2,2030,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True
400914,True,39,2,2030,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True
400914,True,39,2,2030,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True
400914,True,39,2,2030,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True
400914,True,39,2,2030,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True
400914,True,39,2,2030,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True
400914,True,39,2,2030,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True
400914,True,39,2,2030,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True
400914,True,39,2,2030,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True
400914,True,39,2,2030,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True
400914,True,39,2,2030,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True
400914,True,39,2,2030,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True
400914,True,39,2,2030,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True
400914,True,39,2,2030,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True
400914,True,39,2,2030,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True
400914,True,39,2,2030,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True
400914,True,39,2,2030,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True
400914,True,39,2,2030,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True
400914,True,39,2,2030,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True
400914,True,39,2,2030,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True
400914,True,39,2,2030,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True
400914,True,39,2,2030,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True
400914,True,39,2,2030,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True
400914,True,39,2,2030,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True
400914,True,39,2,2030,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True
400914,True,39,2,2030,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True
400914,True,39,2,2030,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True
400914,True,39,2,2030,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True
401340,True,36,2,2030,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True
401340,True,36,2,2030,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True
401340,True,36,2,2030,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True
401340,True,36,2,2030,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True
401340,True,36,2,2030,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True
401340,True,36,2,2030,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True
401340,True,36,2,2030,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True
401340,True,36,2,2030,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True
401340,True,36,2,2030,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True
401340,True,36,2,2030,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True
401340,True,36,2,2030,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True
401340,True,36,2,2030,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True
401340,True,36,2,2030,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True
401340,True,36,2,2030,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True
401340,True,36,2,2030,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True
401340,True,36,2,2030,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True
401340,True,36,2,2030,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True
401340,True,36,2,2030,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True
401340,True,36,2,2030,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True
401340,True,36,2,2030,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True
401340,True,36,2,2030,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True
401340,True,36,2,2030,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True
401340,True,36,2,2030,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True
401340,True,36,2,2030,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True
401340,True,36,2,2030,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True
401340,True,36,2,2030,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True
401340,True,36,2,2030,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True
401340,True,36,2,2030,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True
401340,True,36,2,2030,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True
401340,True,36,2,2030,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True
401340,True,36,2,2030,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True
401340,True,36,2,2030,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True
401340,True,36,2,2030,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True
401340,True,36,2,2030,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True
401340,True,36,2,2030,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True
401340,True,36,2,2030,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True
401340,True,36,2,2030,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True
401340,True,36,2,2030,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True
401340,True,36,2,2030,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True
401340,True,36,2,2030,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True
401340,True,36,2,2030,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True
401340,True,36,2,2030,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True
401340,True,36,2,2030,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True
401340,True,36,2,2030,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True
401340,True,36,2,2030,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True
401340,True,36,2,2030,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True
401340,True,36,2,2030,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True
401340,True,36,2,2030,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True
401340,True,36,2,2030,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True
401340,True,36,2,2030,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True
401340,True,36,2,2030,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True
401340,True,36,2,2030,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True
401340,True,36,2,2030,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True
401340,True,36,2,2030,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True
401340,True,36,2,2030,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True
401340,True,36,2,2030,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True
401340,True,36,2,2030,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True
401340,True,36,2,2030,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True
401340,True,36,2,2030,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True
401340,True,36,2,2030,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True
401340,True,36,2,2030,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True
401340,True,36,2,2030,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True
401340,True,36,2,2030,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True
401340,True,36,2,2030,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True
401340,True,36,2,2030,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True
401340,True,36,2,2030,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True
401340,True,36,2,2030,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True
401340,True,36,2,2030,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True
401340,True,36,2,2030,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True
401340,True,36,2,2030,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True
401340,True,36,2,2030,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True
401340,True,36,2,2030,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True
401340,True,36,2,2030,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True
401340,True,36,2,2030,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True
401340,True,36,2,2030,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True
401340,True,36,2,2030,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True
401340,True,36,2,2030,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True
401340,True,36,2,2030,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True
401340,True,36,2,2030,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True
401340,True,36,2,2030,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True
401340,True,36,2,2030,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True
401340,True,36,2,2030,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True
401340,True,36,2,2030,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True
401340,True,36,2,2030,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True
401340,True,36,2,2030,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True
401340,True,36,2,2030,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True
401340,True,36,2,2030,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True
401340,True,36,2,2030,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True
401340,True,36,2,2030,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True
401340,True,36,2,2030,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True
401340,True,36,2,2030,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True
401340,True,36,2,2030,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True
401340,True,36,2,2030,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True
401340,True,36,2,2030,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True
401340,True,36,2,2030,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True
401340,True,36,2,2030,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True
401340,True,36,2,2030,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True
401340,True,36,2,2030,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True
401340,True,36,2,2030,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True
401340,True,36,2,2030,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True
401340,True,36,2,2030,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True
401340,True,36,2,2030,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True
401340,True,36,2,2030,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True
401340,True,36,2,2030,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True
401340,True,36,2,2030,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True
401340,True,36,2,2030,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True
402246,True,38,0,2030,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True
402246,True,38,0,2030,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True
402246,True,38,0,2030,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True
402246,True,38,0,2030,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True
402246,True,38,0,2030,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True
402246,True,38,0,2030,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True
402246,True,38,0,2030,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True
402246,True,38,0,2030,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True
402246,True,38,0,2030,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True
402246,True,38,0,2030,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True
402246,True,38,0,2030,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True
402246,True,38,0,2030,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True
402246,True,38,0,2030,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True
402246,True,38,0,2030,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True
402246,True,38,0,2030,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True
402246,True,38,0,2030,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True
402246,True,38,0,2030,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True
402246,True,38,0,2030,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True
402246,True,38,0,2030,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True
402246,True,38,0,2030,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True
402246,True,38,0,2030,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True
402246,True,38,0,2030,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True
402246,True,38,0,2030,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True
402246,True,38,0,2030,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True
402246,True,38,0,2030,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True
402246,True,38,0,2030,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True
402246,True,38,0,2030,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True
402246,True,38,0,2030,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True
402246,True,38,0,2030,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True
402246,True,38,0,2030,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True
402246,True,38,0,2030,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True
402246,True,38,0,2030,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True
402246,True,38,0,2030,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True
402246,True,38,0,2030,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True
402246,True,38,0,2030,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True
402246,True,38,0,2030,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True
402246,True,38,0,2030,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True
402246,True,38,0,2030,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True
402246,True,38,0,2030,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True
402246,True,38,0,2030,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True
402246,True,38,0,2030,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True
402246,True,38,0,2030,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True
402246,True,38,0,2030,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True
402246,True,38,0,2030,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True
402246,True,38,0,2030,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True
402246,True,38,0,2030,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True
402246,True,38,0,2030,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True
402246,True,38,0,2030,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True
402246,True,38,0,2030,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True
402246,True,38,0,2030,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True
402246,True,38,0,2030,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True
402246,True,38,0,2030,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True
402246,True,38,0,2030,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True
402246,True,38,0,2030,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True
402246,True,38,0,2030,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True
402246,True,38,0,2030,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True
402246,True,38,0,2030,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True
402246,True,38,0,2030,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True
402246,True,38,0,2030,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True
402246,True,38,0,2030,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True
402246,True,38,0,2030,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True
402246,True,38,0,2030,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True
402246,True,38,0,2030,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True
402246,True,38,0,2030,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True
402246,True,38,0,2030,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True
402246,True,38,0,2030,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True
402246,True,38,0,2030,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True
402246,True,38,0,2030,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True
402246,True,38,0,2030,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True
402246,True,38,0,2030,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True
402246,True,38,0,2030,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True
402246,True,38,0,2030,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True
402246,True,38,0,2030,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True
402246,True,38,0,2030,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True
402246,True,38,0,2030,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True
402246,True,38,0,2030,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True
402246,True,38,0,2030,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True
402246,True,38,0,2030,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True
402246,True,38,0,2030,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True
402246,True,38,0,2030,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True
402246,True,38,0,2030,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True
402246,True,38,0,2030,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True
402246,True,38,0,2030,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True
402246,True,38,0,2030,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True
402246,True,38,0,2030,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True
402246,True,38,0,2030,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True
402246,True,38,0,2030,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True
402246,True,38,0,2030,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True
402246,True,38,0,2030,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True
402246,True,38,0,2030,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True
402246,True,38,0,2030,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True
402246,True,38,0,2030,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True
