ID,centro,Rotacion,Edad,Hijos,año_contrato,Contrato_Contrato Temporal,Contrato_Indeterminado,Funcion_Go-Electric,Funcion_Portavoz,Funcion_Representante Sindical,Funcion_Trabajador,Genero_Femenino,Genero_Masculino,Turno_R6D__01,Turno_RG1_2T,Turno_RG1_3T,Turno_RG2_2T,Turno_RG2_3T,Turno_RG3_3T,Turno_T_CENT,Areas_M/G-5M23,Areas_M/G-5M24,Areas_M/G-5M41,Areas_M/G-5M7,Year,Month,Day,Week Day,Evento
401500,6334460,True,37,0,2030,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,2024,11,6,2,True
402320,6334460,True,33,0,2030,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,2024,11,6,2,True
402325,6334460,True,40,0,2030,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,2024,11,6,2,True
402326,6334460,True,38,0,2030,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,2024,11,6,2,True
402499,6334460,True,30,0,2030,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,2024,11,6,2,True
402701,6334460,True,28,0,2030,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,2024,11,6,2,True
402747,6334460,True,35,3,2030,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,2024,11,6,2,True
402770,6334460,True,29,0,2030,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,True,False,False,False,2024,11,6,2,True
402811,6334460,True,36,0,2030,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,2024,11,6,2,True
402938,6334460,True,39,0,2030,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,2024,11,6,2,True
403007,6334460,True,37,1,2030,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,2024,11,6,2,True
403122,6334460,True,45,0,2030,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,2024,11,6,2,True
403171,6334460,True,32,0,2030,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,2024,11,6,2,True
403173,6334460,True,40,3,2030,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,2024,11,6,2,True
403242,6334460,True,35,0,2030,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,2024,11,6,2,True
403251,6334460,True,36,0,2030,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,2024,11,6,2,True
403257,6334460,True,37,3,2030,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,2024,11,6,2,True
403740,6334460,True,41,2,2030,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,2024,11,6,2,True
404023,6334460,True,43,0,2030,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,2024,11,6,2,True
404422,6334460,True,42,0,2030,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,2024,11,6,2,True
404426,6334460,True,37,1,2030,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,2024,11,6,2,True
404567,6334460,True,39,1,2030,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,2024,11,6,2,True
404661,6334460,True,37,0,2030,False,True,False,False,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,2024,11,6,2,True
405380,6334460,True,30,0,2030,False,True,False,False,False,True,True,False,False,False,False,False,True,False,False,True,False,False,False,2024,11,6,2,True
405520,6334460,True,35,1,2030,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,2024,11,6,2,True
405561,6334460,True,45,2,2030,False,True,False,False,False,True,True,False,False,False,False,False,False,True,False,True,False,False,False,2024,11,6,2,True
405564,6334460,True,36,0,2030,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,2024,11,6,2,True
405827,6334460,True,36,0,2030,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,2024,11,6,2,True
405843,6334460,True,27,1,2030,False,True,False,False,False,True,True,False,False,False,False,False,False,True,False,True,False,False,False,2024,11,6,2,True
405857,6334460,True,33,0,2030,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,2024,11,6,2,True
406112,6334460,True,36,0,2030,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,2024,11,6,2,True
406217,6334460,True,34,3,2030,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,2024,11,6,2,True
406336,6334460,True,38,0,2030,False,True,False,False,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,2024,11,6,2,True
407719,6334460,True,40,1,2030,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,2024,11,6,2,True
408800,6334460,False,26,2,2025,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,2024,11,6,2,True
408969,6334460,True,27,0,2030,False,True,False,False,False,True,True,False,False,False,False,False,True,False,False,True,False,False,False,2024,11,6,2,True
411983,6334460,False,29,1,2025,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,2024,11,6,2,True
411984,6334460,False,32,0,2025,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,2024,11,6,2,True
411985,6334460,False,44,1,2025,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,2024,11,6,2,True
411986,6334460,False,23,0,2025,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,2024,11,6,2,True
411987,6334460,False,42,2,2025,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,2024,11,6,2,True
411988,6334460,False,31,2,2025,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,2024,11,6,2,True
401163,6334460,True,37,0,2030,False,True,False,False,False,True,True,False,False,False,False,False,False,False,True,True,False,False,False,2024,11,6,2,True
401164,6334460,True,47,2,2030,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,2024,11,6,2,True
401172,6334460,True,43,0,2030,False,True,False,False,False,True,True,False,False,False,False,False,True,False,False,True,False,False,False,2024,11,6,2,True
401378,6334460,True,39,1,2030,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,2024,11,6,2,True
401380,6334460,True,62,2,2030,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,2024,11,6,2,True
401393,6334460,True,32,0,2030,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,2024,11,6,2,True
401397,6334460,True,32,1,2030,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,2024,11,6,2,True
401473,6334460,True,36,0,2030,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,2024,11,6,2,True
401690,6334460,True,50,0,2030,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,2024,11,6,2,True
402386,6334460,True,34,1,2030,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,2024,11,6,2,True
402409,6334460,True,48,0,2030,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,2024,11,6,2,True
402492,6334460,True,43,0,2030,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,2024,11,6,2,True
402497,6334460,True,38,0,2030,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,2024,11,6,2,True
402538,6334460,True,34,0,2030,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,2024,11,6,2,True
402544,6334460,True,30,0,2030,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,2024,11,6,2,True
402559,6334460,True,33,0,2030,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,2024,11,6,2,True
402625,6334460,True,33,0,2030,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,2024,11,6,2,True
402633,6334460,True,35,0,2030,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,2024,11,6,2,True
402640,6334460,True,39,0,2030,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,2024,11,6,2,True
402644,6334460,True,51,0,2030,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,2024,11,6,2,True
402696,6334460,True,30,0,2030,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,2024,11,6,2,True
402817,6334460,True,42,0,2030,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,2024,11,6,2,True
403123,6334460,True,33,1,2030,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,2024,11,6,2,True
404100,6334460,True,30,0,2030,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,2024,11,6,2,True
404999,6334460,True,33,1,2030,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,2024,11,6,2,True
405641,6334460,True,31,0,2030,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,2024,11,6,2,True
405998,6334460,True,32,0,2030,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,2024,11,6,2,True
406096,6334460,True,36,4,2030,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,2024,11,6,2,True
406917,6334460,True,29,1,2030,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,2024,11,6,2,True
410152,6334460,True,28,0,2030,False,True,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,2024,11,6,2,True
410837,6334460,True,36,3,2030,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,2024,11,6,2,True
410842,6334460,True,30,2,2030,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,2024,11,6,2,True
410843,6334460,True,32,0,2030,False,True,False,False,False,True,True,False,False,False,False,False,True,False,False,True,False,False,False,2024,11,6,2,True
410845,6334460,True,29,1,2030,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,2024,11,6,2,True
411480,6334460,False,33,2,2025,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,2024,11,6,2,True
411990,6334460,False,30,3,2025,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,2024,11,6,2,True
