ID,centro,Rotacion,Edad,Hijos,año_contrato,Contrato_Contrato Temporal,Contrato_Indeterminado,Funcion_Go-Electric,Funcion_Portavoz,Funcion_Representante Sindical,Funcion_Trabajador,Genero_Femenino,Genero_Masculino,Turno_R6D__01,Turno_RG1_2T,Turno_RG1_3T,Turno_RG2_2T,Turno_RG2_3T,Turno_RG3_3T,Turno_T_CENT,Areas_M/G-5M23,Areas_M/G-5M24,Areas_M/G-5M41,Areas_M/G-5M7,Year,Month,Day,Week Day,Evento
402624,6334460,True,32,0,2030,False,True,False,False,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,2024,11,7,3,False
402636,6334460,True,33,0,2030,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,2024,11,7,3,False
402650,6334460,True,32,0,2030,False,True,False,False,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,2024,11,7,3,False
402675,6334460,True,32,0,2030,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,2024,11,7,3,False
402773,6334460,True,33,0,2030,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,2024,11,7,3,False
402894,6334460,True,31,0,2030,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,2024,11,7,3,False
402897,6334460,True,43,0,2030,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,2024,11,7,3,False
402943,6334460,True,31,0,2030,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,2024,11,7,3,False
402967,6334460,True,34,2,2030,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,2024,11,7,3,False
402968,6334460,True,34,0,2030,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,2024,11,7,3,False
402974,6334460,True,49,2,2030,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,2024,11,7,3,False
403114,6334460,True,35,1,2030,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,2024,11,7,3,False
403118,6334460,True,45,3,2030,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,2024,11,7,3,False
403120,6334460,True,52,0,2030,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,2024,11,7,3,False
403169,6334460,True,38,2,2030,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,2024,11,7,3,False
403248,6334460,True,35,1,2030,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,2024,11,7,3,False
403256,6334460,True,37,1,2030,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,2024,11,7,3,False
403382,6334460,True,50,0,2030,False,True,False,False,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,2024,11,7,3,False
403476,6334460,True,45,0,2030,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,2024,11,7,3,False
403479,6334460,True,33,0,2030,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,2024,11,7,3,False
403483,6334460,True,37,2,2030,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,2024,11,7,3,False
403730,6334460,True,39,0,2030,False,True,False,False,False,True,True,False,False,False,False,False,True,False,False,False,True,False,False,2024,11,7,3,False
403819,6334460,True,42,2,2030,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,2024,11,7,3,False
403822,6334460,True,30,0,2030,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,2024,11,7,3,False
403919,6334460,True,45,3,2030,False,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,True,False,False,2024,11,7,3,False
404099,6334460,True,37,1,2030,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,2024,11,7,3,False
404306,6334460,True,48,3,2030,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,2024,11,7,3,False
404375,6334460,True,39,2,2030,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,2024,11,7,3,False
404510,6334460,True,41,3,2030,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,2024,11,7,3,False
404512,6334460,True,38,2,2030,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,2024,11,7,3,False
404814,6334460,True,29,1,2030,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,2024,11,7,3,False
404815,6334460,True,50,2,2030,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,2024,11,7,3,False
404817,6334460,True,27,0,2030,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,2024,11,7,3,False
404998,6334460,True,38,0,2030,False,True,False,False,False,True,True,False,False,False,False,False,True,False,False,False,True,False,False,2024,11,7,3,False
405270,6334460,True,33,2,2030,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,2024,11,7,3,False
405304,6334460,True,43,2,2030,False,True,False,False,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,2024,11,7,3,False
405453,6334460,True,33,2,2030,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,2024,11,7,3,False
405600,6334460,True,45,2,2030,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,2024,11,7,3,False
405637,6334460,False,39,2,2026,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,2024,11,7,3,False
405642,6334460,True,30,1,2030,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,2024,11,7,3,False
405643,6334460,True,36,1,2030,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,2024,11,7,3,False
405741,6334460,True,36,0,2030,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,2024,11,7,3,False
405765,6334460,True,36,1,2030,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,2024,11,7,3,False
405816,6334460,False,30,0,2026,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,2024,11,7,3,False
405825,6334460,True,36,1,2030,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,2024,11,7,3,False
405867,6334460,True,40,0,2030,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,2024,11,7,3,False
405917,6334460,True,29,0,2030,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,2024,11,7,3,False
405918,6334460,True,31,0,2030,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,2024,11,7,3,False
405988,6334460,True,28,1,2030,False,True,False,False,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False,2024,11,7,3,False
405999,6334460,True,37,0,2030,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,2024,11,7,3,False
406000,6334460,True,33,0,2030,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,2024,11,7,3,False
406002,6334460,True,47,0,2030,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,2024,11,7,3,False
406019,6334460,True,27,1,2030,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,2024,11,7,3,False
406064,6334460,True,43,0,2030,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,2024,11,7,3,False
406093,6334460,True,34,0,2030,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,2024,11,7,3,False
406094,6334460,True,42,3,2030,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,2024,11,7,3,False
406099,6334460,True,30,2,2030,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,2024,11,7,3,False
406260,6334460,True,31,1,2030,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,2024,11,7,3,False
406464,6334460,True,36,2,2030,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,2024,11,7,3,False
406517,6334460,True,31,1,2030,False,True,False,False,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,2024,11,7,3,False
406658,6334460,True,39,0,2030,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,2024,11,7,3,False
406793,6334460,True,32,0,2030,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,2024,11,7,3,False
406941,6334460,False,31,1,2026,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,2024,11,7,3,False
407318,6334460,False,36,2,2025,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,2024,11,7,3,False
407588,6334460,True,33,1,2030,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,2024,11,7,3,False
407840,6334460,True,30,1,2030,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,2024,11,7,3,False
407844,6334460,True,40,3,2030,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,2024,11,7,3,False
407846,6334460,True,28,0,2030,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,2024,11,7,3,False
407923,6334460,True,34,2,2030,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,2024,11,7,3,False
407990,6334460,True,43,1,2030,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,2024,11,7,3,False
408060,6334460,False,35,0,2025,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,2024,11,7,3,False
408728,6334460,False,43,2,2025,True,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,2024,11,7,3,False
408747,6334460,False,30,1,2025,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,2024,11,7,3,False
408789,6334460,False,43,2,2025,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,2024,11,7,3,False
409718,6334460,False,28,3,2025,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,2024,11,7,3,False
409721,6334460,False,30,1,2025,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,2024,11,7,3,False
410031,6334460,False,41,2,2025,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,2024,11,7,3,False
410132,6334460,False,32,0,2025,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,2024,11,7,3,False
410195,6334460,False,42,3,2025,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,2024,11,7,3,False
410990,6334460,False,27,2,2025,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,2024,11,7,3,False
411063,6334460,False,20,0,2024,True,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,2024,11,7,3,False
411082,6334460,True,29,1,2030,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,2024,11,7,3,False
411567,6334460,False,22,0,2025,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,2024,11,7,3,False
411569,6334460,False,24,0,2025,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,2024,11,7,3,False
411599,6334460,True,19,0,2030,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,2024,11,7,3,False
411739,6334460,False,32,0,2025,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,2024,11,7,3,False
411741,6334460,False,31,2,2025,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,2024,11,7,3,False
411743,6334460,False,43,1,2025,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,2024,11,7,3,False
411744,6334460,False,32,2,2025,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,2024,11,7,3,False
411745,6334460,False,26,1,2025,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,2024,11,7,3,False
411773,6334460,False,25,0,2025,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,2024,11,7,3,False
411775,6334460,False,32,0,2025,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,2024,11,7,3,False
411777,6334460,False,32,0,2025,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,2024,11,7,3,False
411905,6334460,False,30,0,2025,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,2024,11,7,3,False
411909,6334460,False,28,1,2025,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,2024,11,7,3,False
411910,6334460,False,40,1,2025,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,2024,11,7,3,False
411911,6334460,False,30,1,2025,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,2024,11,7,3,False
411912,6334460,False,28,1,2025,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,2024,11,7,3,False
411915,6334460,False,30,0,2025,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,2024,11,7,3,False
411916,6334460,False,25,0,2025,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,2024,11,7,3,False
411920,6334460,False,28,0,2025,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,2024,11,7,3,False
411921,6334460,False,55,2,2025,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,2024,11,7,3,False
411922,6334460,False,26,1,2025,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,2024,11,7,3,False
411923,6334460,False,33,2,2025,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,2024,11,7,3,False
411979,6334460,False,44,2,2025,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,2024,11,7,3,False
411982,6334460,False,32,2,2025,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,2024,11,7,3,False
411996,6334460,False,29,0,2025,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,2024,11,7,3,False
411997,6334460,False,25,0,2025,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,2024,11,7,3,False
411999,6334460,False,32,0,2025,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,2024,11,7,3,False
412001,6334460,False,28,0,2025,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,2024,11,7,3,False
412184,6334460,False,36,3,2025,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,2024,11,7,3,False
412251,6334460,False,38,1,2026,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,2024,11,7,3,False
401396,6334460,True,47,3,2030,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,2024,11,7,3,False
401693,6334460,True,30,0,2030,False,True,False,False,False,True,True,False,False,False,False,False,False,False,True,False,True,False,False,2024,11,7,3,False
402426,6334460,True,36,0,2030,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,2024,11,7,3,False
402495,6334460,True,32,0,2030,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,2024,11,7,3,False
402540,6334460,True,32,0,2030,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,2024,11,7,3,False
402554,6334460,True,33,0,2030,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,2024,11,7,3,False
402566,6334460,True,49,3,2030,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,2024,11,7,3,False
402677,6334460,True,36,0,2030,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,2024,11,7,3,False
402741,6334460,True,34,0,2030,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,2024,11,7,3,False
402939,6334460,True,37,0,2030,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,2024,11,7,3,False
402970,6334460,True,28,0,2030,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,2024,11,7,3,False
402971,6334460,True,37,1,2030,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,2024,11,7,3,False
403075,6334460,True,34,1,2030,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,2024,11,7,3,False
403119,6334460,True,34,1,2030,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,2024,11,7,3,False
403125,6334460,True,34,1,2030,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,2024,11,7,3,False
403162,6334460,True,38,3,2030,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,2024,11,7,3,False
403604,6334460,True,34,0,2030,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,2024,11,7,3,False
403731,6334460,True,34,0,2030,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,2024,11,7,3,False
403820,6334460,True,36,1,2030,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,2024,11,7,3,False
403920,6334460,True,31,0,2030,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,2024,11,7,3,False
404000,6334460,True,47,3,2030,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,2024,11,7,3,False
404003,6334460,True,37,1,2030,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,2024,11,7,3,False
404007,6334460,True,39,3,2030,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,2024,11,7,3,False
404109,6334460,True,44,1,2030,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,2024,11,7,3,False
404305,6334460,True,36,1,2030,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,2024,11,7,3,False
404424,6334460,True,39,2,2030,False,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,True,False,False,2024,11,7,3,False
404425,6334460,True,35,0,2030,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,2024,11,7,3,False
404427,6334460,True,45,1,2030,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,2024,11,7,3,False
404459,6334460,True,46,1,2030,False,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,True,False,False,2024,11,7,3,False
404513,6334460,True,37,3,2030,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,2024,11,7,3,False
404514,6334460,True,34,1,2030,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,2024,11,7,3,False
404658,6334460,True,36,0,2030,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,2024,11,7,3,False
404660,6334460,True,50,4,2030,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,2024,11,7,3,False
404816,6334460,True,50,1,2030,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,2024,11,7,3,False
404819,6334460,True,29,0,2030,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,2024,11,7,3,False
404931,6334460,True,32,1,2030,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,2024,11,7,3,False
404934,6334460,True,34,0,2030,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,2024,11,7,3,False
404939,6334460,True,38,1,2030,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,2024,11,7,3,False
405104,6334460,True,33,0,2030,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,2024,11,7,3,False
405159,6334460,True,50,1,2030,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,2024,11,7,3,False
405213,6334460,True,31,1,2030,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,2024,11,7,3,False
405266,6334460,True,34,2,2030,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,2024,11,7,3,False
405282,6334460,True,33,0,2030,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,2024,11,7,3,False
405494,6334460,True,34,1,2030,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,2024,11,7,3,False
405630,6334460,True,39,0,2030,False,True,False,False,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,2024,11,7,3,False
405644,6334460,True,33,0,2030,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,2024,11,7,3,False
405657,6334460,True,46,3,2030,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,2024,11,7,3,False
405688,6334460,True,47,3,2030,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,2024,11,7,3,False
405706,6334460,True,35,0,2030,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,2024,11,7,3,False
405769,6334460,True,36,1,2030,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,2024,11,7,3,False
405826,6334460,True,31,1,2030,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,2024,11,7,3,False
405849,6334460,True,32,0,2030,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,2024,11,7,3,False
405860,6334460,True,29,1,2030,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,2024,11,7,3,False
405869,6334460,True,40,0,2030,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,2024,11,7,3,False
405872,6334460,True,44,0,2030,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,2024,11,7,3,False
405928,6334460,True,43,1,2030,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,2024,11,7,3,False
405945,6334460,True,38,1,2030,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,2024,11,7,3,False
405946,6334460,True,39,3,2030,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,2024,11,7,3,False
405952,6334460,True,30,0,2030,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,2024,11,7,3,False
405991,6334460,True,41,1,2030,False,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,True,False,False,2024,11,7,3,False
406007,6334460,True,29,0,2030,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,2024,11,7,3,False
406010,6334460,True,41,3,2030,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,2024,11,7,3,False
406022,6334460,True,49,3,2030,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,2024,11,7,3,False
406026,6334460,True,41,1,2030,False,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,True,False,False,2024,11,7,3,False
406038,6334460,True,33,1,2030,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,2024,11,7,3,False
406039,6334460,True,33,1,2030,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,2024,11,7,3,False
406090,6334460,True,36,0,2030,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,2024,11,7,3,False
406109,6334460,True,32,2,2030,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,2024,11,7,3,False
406228,6334460,False,39,2,2025,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,2024,11,7,3,False
406241,6334460,True,42,3,2030,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,2024,11,7,3,False
406248,6334460,True,30,1,2030,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,2024,11,7,3,False
406257,6334460,True,49,2,2030,False,True,False,False,False,True,True,False,False,False,False,False,True,False,False,False,True,False,False,2024,11,7,3,False
406418,6334460,True,29,1,2030,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,2024,11,7,3,False
406419,6334460,True,33,0,2030,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,2024,11,7,3,False
406421,6334460,True,27,0,2030,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,2024,11,7,3,False
406518,6334460,True,34,1,2030,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,2024,11,7,3,False
406519,6334460,True,39,0,2030,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,2024,11,7,3,False
406526,6334460,True,32,1,2030,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,2024,11,7,3,False
406531,6334460,True,36,0,2030,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,2024,11,7,3,False
